target_id,family,family_short,tier_id,tier_label,tier_name,scenario_id,scenario_tier,visibility,kind,difficulty,private_source,contract_source,steps,compiled_checks,component_action_refs,state_path_refs,page_refs,table_refs,event_refs,actor_refs,browser_steps,table_steps,upload_steps,relation_ops,browser_actions,step_modes,undeclared_symbols_total,compile_ok,compile_error,admissible
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_03_filter_butcherbox_price_order,smoke,private,scoring,,local,local,3,59,2,0,0,1,0,0,0,1,0,,,,0,True,,True
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_04_multi_item_derived_counts,core,private,scoring,,local,local,4,91,4,7,0,0,0,0,0,0,0,equals,,,0,True,,True
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_05_free_delivery_with_three_cold_items,core,private,scoring,,local,local,4,90,4,6,0,0,0,0,0,0,0,equals,,,0,True,,True
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_06_packaging_fee_tiers,core,private,scoring,,local,local,4,90,4,2,0,0,0,0,0,0,0,equals,,,0,True,,True
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_07_preparation_updates_striploin,core,private,scoring,,local,local,4,76,4,3,0,0,0,0,0,0,0,equals,,,0,True,,True
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_08_remove_item_updates_counts,core,private,scoring,,local,local,6,104,6,4,0,0,0,0,0,0,0,equals,,,0,True,,True
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_09_coupon_cold3000_credit,service,private,scoring,,local,local,6,89,6,4,0,0,0,0,0,0,0,equals,,,0,True,,True
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_10_bad_coupon_rejected,service,private,scoring,,local,local,5,78,5,3,0,0,0,0,0,0,0,equals,,,0,True,,True
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_11_double_wallet_redeem,service,private,scoring,,local,local,5,88,4,3,0,0,0,0,0,0,0,equals,,,0,True,,True
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_12_slot_service_reselection,service,private,scoring,,local,local,6,91,6,3,0,0,0,0,0,0,0,equals,,,0,True,,True
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_13_rush_and_substitution_toggles,core,private,scoring,,local,local,8,106,8,5,0,0,0,0,0,0,0,equals,,,0,True,,True
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_14_phone_normalizes,validation,private,scoring,,local,local,5,80,5,1,0,0,0,0,0,0,0,equals,,,0,True,,True
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_15_minimum_order_25000_rejected,validation,private,scoring,,local,local,6,80,6,2,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_16_customer_cannot_pick_order,permission,private,scoring,,local,local,9,100,9,2,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_17_staff_review_manager_approval,permission,private,scoring,,local,local,11,112,11,4,0,0,0,0,0,0,0,equals,,,0,True,,True
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_18_customer_cannot_resolve_ticket,support,private,scoring,,local,local,11,110,11,3,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_19_staff_resolves_support_ticket,support,private,scoring,,local,local,12,116,12,3,0,0,0,0,0,0,0,equals,,,0,True,,True
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_20_reload_preserves_cart_and_slot,persistence,private,scoring,,local,local,6,86,5,4,1,0,0,0,1,0,0,equals; unchanged,reload,,0,True,,True
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_21_role_persists_across_reload,persistence,private,scoring,,local,local,3,58,2,1,0,0,0,0,1,0,0,equals,reload,,0,True,,True
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_22_browser_back_restores_market,persistence,private,scoring,,local,local,4,68,3,2,1,0,0,0,1,0,0,equals; unchanged,back,,0,True,,True
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_23_full_cold_chain_fulfillment_journey,journey,private,scoring,,local,local,29,220,28,11,0,0,0,0,0,0,0,equals,,,0,True,,True
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_24_reset_clears_operational_state,journey,private,scoring,,local,local,13,180,12,12,0,0,0,0,0,0,0,equals,,,0,True,,True
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_25_tier_d_manifest_seal_full_cold_chain_journey,journey,private,scoring,,local,local,31,232,29,5,0,1,0,0,0,1,0,equals,,,0,True,,True
freshcart_market,Grocery,Grocery,tier_d,Tier D,Release stage,private_26_manifest_seal_blocks_before_dispatch,permission,private,scoring,,local,local,9,96,9,4,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_a,Tier A,Consumer,private_01_all_queue_order,smoke,private,scoring,,git:codex/clinic-shift-tier-a,git:codex/clinic-shift-tier-a,2,34,1,0,0,1,0,0,0,1,0,,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_a,Tier A,Consumer,private_02_filter_primary_queue,smoke,private,scoring,,git:codex/clinic-shift-tier-a,git:codex/clinic-shift-tier-a,3,32,2,1,0,1,0,0,0,1,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_a,Tier A,Consumer,private_03_filter_imaging_queue,smoke,private,scoring,,git:codex/clinic-shift-tier-a,git:codex/clinic-shift-tier-a,3,34,2,1,0,1,0,0,0,1,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_a,Tier A,Consumer,private_04_select_grace_assign_lab,core,private,scoring,,git:codex/clinic-shift-tier-a,git:codex/clinic-shift-tier-a,3,45,3,5,0,0,0,0,0,0,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_a,Tier A,Consumer,private_05_cleaning_room_rejected,validation,private,scoring,,git:codex/clinic-shift-tier-a,git:codex/clinic-shift-tier-a,3,41,3,2,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_a,Tier A,Consumer,private_06_cash_insurance_self_pay,service,private,scoring,,git:codex/clinic-shift-tier-a,git:codex/clinic-shift-tier-a,3,43,3,3,0,0,0,0,0,0,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_a,Tier A,Consumer,private_07_bad_plan_needs_review,service,private,scoring,,git:codex/clinic-shift-tier-a,git:codex/clinic-shift-tier-a,3,43,3,3,0,0,0,0,0,0,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_a,Tier A,Consumer,private_08_missing_vitals_rejected,validation,private,scoring,,git:codex/clinic-shift-tier-a,git:codex/clinic-shift-tier-a,4,44,4,2,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_a,Tier A,Consumer,private_09_clinician_handoff_table_note,core,private,scoring,,git:codex/clinic-shift-tier-a,git:codex/clinic-shift-tier-a,7,49,6,1,0,1,0,0,0,1,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_a,Tier A,Consumer,private_10_coordinator_cannot_discharge,permission,private,scoring,,git:codex/clinic-shift-tier-a,git:codex/clinic-shift-tier-a,4,46,4,3,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_a,Tier A,Consumer,private_11_clinician_cannot_assign_room,permission,private,scoring,,git:codex/clinic-shift-tier-a,git:codex/clinic-shift-tier-a,4,42,4,3,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_a,Tier A,Consumer,private_12_rooms_board_initial,smoke,private,scoring,,git:codex/clinic-shift-tier-a,git:codex/clinic-shift-tier-a,3,34,2,0,0,1,0,0,0,1,0,,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_a,Tier A,Consumer,private_13_reload_preserves_chart_state,persistence,private,scoring,,git:codex/clinic-shift-tier-a,git:codex/clinic-shift-tier-a,5,50,4,4,1,0,0,0,1,0,0,unchanged,reload,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_a,Tier A,Consumer,private_14_role_persists_across_reload,persistence,private,scoring,,git:codex/clinic-shift-tier-a,git:codex/clinic-shift-tier-a,3,30,2,1,0,0,0,0,1,0,0,equals,reload,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_a,Tier A,Consumer,private_15_browser_back_restores_queue,persistence,private,scoring,,git:codex/clinic-shift-tier-a,git:codex/clinic-shift-tier-a,5,32,3,1,2,0,0,0,2,0,0,equals,back,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_a,Tier A,Consumer,private_16_full_urgent_visit_journey,journey,private,scoring,,git:codex/clinic-shift-tier-a,git:codex/clinic-shift-tier-a,12,76,12,4,0,0,0,0,0,0,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_a,Tier A,Consumer,private_17_reset_clears_operational_state,journey,private,scoring,,git:codex/clinic-shift-tier-a,git:codex/clinic-shift-tier-a,11,94,10,5,0,0,0,0,0,0,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_01_all_queue_order,smoke,private,scoring,B,local,local,2,53,1,0,0,1,0,0,0,1,0,,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_02_filter_procedure_queue,smoke,private,scoring,B,local,local,3,53,2,1,0,1,0,0,0,1,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_03_filter_authorization_queue,smoke,private,scoring,B,local,local,3,51,2,1,0,1,0,0,0,1,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_04_select_paul_auth_snapshot,core,private,scoring,B,local,local,2,62,2,5,0,0,0,0,0,0,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_05_assign_procedure_room,core,private,scoring,B,local,local,5,71,4,3,0,1,0,0,0,1,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_06_cleaning_room_blocked,validation,private,scoring,B,local,local,3,66,3,3,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_07_clinician_cannot_assign_isolation,permission,private,scoring,B,local,local,4,65,4,3,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_08_billing_cannot_save_assessment,permission,private,scoring,B,local,local,6,69,6,3,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_09_coordinator_cannot_request_auth,permission,private,scoring,B,local,local,3,63,3,3,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_10_cash_insurance_self_pay,service,private,scoring,B,local,local,3,67,3,4,0,0,0,0,0,0,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_11_badplan_needs_review,service,private,scoring,B,local,local,3,66,3,3,0,0,0,0,0,0,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_12_prior_auth_denied,service,private,scoring,B,local,local,4,68,4,3,0,0,0,0,0,0,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_13_missing_assessment_rejected,validation,private,scoring,B,local,local,4,67,4,2,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_14_referral_upload_replaces_rows,upload,private,scoring,B,local,local,6,63,4,2,0,1,0,0,0,1,2,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_15_order_requires_assessment,validation,private,scoring,B,local,local,4,66,4,3,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_16_close_escalation,core,private,scoring,B,local,local,7,75,6,2,0,1,0,0,0,1,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_17_reload_preserves_chart_workup,persistence,private,scoring,B,local,local,6,76,5,4,1,0,0,0,1,0,0,unchanged,reload,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_18_role_persists_across_reload,persistence,private,scoring,B,local,local,3,49,2,1,0,0,0,0,1,0,0,equals,reload,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_19_browser_back_chain,persistence,private,scoring,B,local,local,5,51,3,1,2,0,0,0,2,0,0,equals,back,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_20_reset_clears_operational_state,journey,private,scoring,B,local,local,6,121,5,5,0,0,0,0,0,0,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_21_full_multirole_critical_journey,journey,private,scoring,B,local,local,14,109,14,6,0,0,0,0,0,0,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_22_release_blocked_before_prior_auth,validation,private,scoring,B,local,local,8,80,8,4,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_23_handoff_blocked_until_escalation_closed,journey,private,scoring,B,local,local,18,126,17,4,0,0,0,0,0,0,1,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_b,Tier B,Operational,private_24_finalize_handoff_packet_after_release,persistence,private,scoring,B,local,local,21,143,18,6,1,1,0,0,1,1,1,equals; unchanged,reload,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_01_all_queue_order,smoke,private,scoring,C,local,local,2,98,1,0,0,1,0,0,0,1,0,,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_02_filter_procedure_queue,smoke,private,scoring,C,local,local,3,98,2,1,0,1,0,0,0,1,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_03_filter_authorization_queue,smoke,private,scoring,C,local,local,3,96,2,1,0,1,0,0,0,1,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_04_select_paul_auth_snapshot,core,private,scoring,C,local,local,2,107,2,5,0,0,0,0,0,0,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_05_assign_procedure_room,core,private,scoring,C,local,local,5,116,4,3,0,1,0,0,0,1,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_06_cleaning_room_blocked,validation,private,scoring,C,local,local,3,111,3,3,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_07_clinician_cannot_assign_isolation,permission,private,scoring,C,local,local,4,110,4,3,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_08_billing_cannot_save_assessment,permission,private,scoring,C,local,local,6,114,6,3,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_09_coordinator_cannot_request_auth,permission,private,scoring,C,local,local,3,108,3,3,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_10_cash_insurance_self_pay,service,private,scoring,C,local,local,3,112,3,4,0,0,0,0,0,0,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_11_badplan_needs_review,service,private,scoring,C,local,local,3,111,3,3,0,0,0,0,0,0,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_12_prior_auth_denied,service,private,scoring,C,local,local,4,113,4,3,0,0,0,0,0,0,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_13_missing_assessment_rejected,validation,private,scoring,C,local,local,4,112,4,2,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_14_referral_upload_replaces_rows,upload,private,scoring,C,local,local,6,108,4,2,0,1,0,0,0,1,2,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_15_order_requires_assessment,validation,private,scoring,C,local,local,4,111,4,3,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_16_close_escalation,core,private,scoring,C,local,local,7,120,6,2,0,1,0,0,0,1,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_17_reload_preserves_chart_workup,persistence,private,scoring,C,local,local,6,121,5,4,1,0,0,0,1,0,0,unchanged,reload,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_18_role_persists_across_reload,persistence,private,scoring,C,local,local,3,94,2,1,0,0,0,0,1,0,0,equals,reload,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_19_browser_back_chain,persistence,private,scoring,C,local,local,5,96,3,1,2,0,0,0,2,0,0,equals,back,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_20_reset_clears_operational_state,journey,private,scoring,C,local,local,6,211,5,5,0,0,0,0,0,0,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_21_full_multirole_critical_journey,journey,private,scoring,C,local,local,14,154,14,6,0,0,0,0,0,0,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_22_release_blocked_before_prior_auth,validation,private,scoring,C,local,local,8,125,8,4,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_23_handoff_blocked_until_escalation_closed,journey,private,scoring,C,local,local,18,171,17,4,0,0,0,0,0,0,1,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_24_finalize_handoff_packet_after_release,persistence,private,scoring,C,local,local,21,188,18,6,1,1,0,0,1,1,1,equals; unchanged,reload,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_25_operations_director_role_persists,persistence,private,scoring,C,local,local,4,98,3,2,1,0,0,0,1,0,0,equals,reload,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_26_billing_cannot_score_risk,permission,private,scoring,C,local,local,4,110,4,3,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_27_transport_blocked_before_release,validation,private,scoring,C,local,local,5,119,5,3,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_28_surge_activation_blocked_before_forecast,validation,private,scoring,C,local,local,4,103,4,4,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_29_full_incident_command_clearance,journey,private,scoring,C,local,local,41,312,35,15,0,2,0,0,0,2,4,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_30_reload_preserves_incident_clearance,persistence,private,scoring,C,local,local,39,294,34,10,1,0,0,0,1,0,4,unchanged,reload,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_31_transport_ack_requires_charge_role,permission,private,scoring,C,local,local,18,170,16,3,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_32_reconciliation_upload_counts_mismatch,upload,private,scoring,C,local,local,4,106,3,4,0,1,0,0,0,1,1,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_33_reconciliation_lock_blocked_with_mismatch,validation,private,scoring,C,local,local,5,109,5,4,0,0,0,0,0,0,1,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_34_diversion_resolve_requires_director,permission,private,scoring,C,local,local,5,107,5,4,0,0,0,0,0,0,1,equals,,unauthorized,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_35_signoffs_require_locked_inputs,validation,private,scoring,C,local,local,6,110,6,3,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_36_final_clearance_blocked_without_signoffs,validation,private,scoring,C,local,local,33,259,32,4,0,0,0,0,0,0,4,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_c,Tier C,Regulated,private_37_reconciliation_reupload_reopens_readiness_blocker,validation,private,scoring,C,local,local,8,131,5,6,0,1,0,0,0,1,2,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_01_all_queue_order,smoke,private,scoring,C,local,local,2,103,1,0,0,1,0,0,0,1,0,,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_02_filter_procedure_queue,smoke,private,scoring,C,local,local,3,103,2,1,0,1,0,0,0,1,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_03_filter_authorization_queue,smoke,private,scoring,C,local,local,3,101,2,1,0,1,0,0,0,1,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_04_select_paul_auth_snapshot,core,private,scoring,C,local,local,2,112,2,5,0,0,0,0,0,0,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_05_assign_procedure_room,core,private,scoring,C,local,local,5,121,4,3,0,1,0,0,0,1,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_06_cleaning_room_blocked,validation,private,scoring,C,local,local,3,116,3,3,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_07_clinician_cannot_assign_isolation,permission,private,scoring,C,local,local,4,115,4,3,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_08_billing_cannot_save_assessment,permission,private,scoring,C,local,local,6,119,6,3,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_09_coordinator_cannot_request_auth,permission,private,scoring,C,local,local,3,113,3,3,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_10_cash_insurance_self_pay,service,private,scoring,C,local,local,3,117,3,4,0,0,0,0,0,0,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_11_badplan_needs_review,service,private,scoring,C,local,local,3,116,3,3,0,0,0,0,0,0,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_12_prior_auth_denied,service,private,scoring,C,local,local,4,118,4,3,0,0,0,0,0,0,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_13_missing_assessment_rejected,validation,private,scoring,C,local,local,4,117,4,2,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_14_referral_upload_replaces_rows,upload,private,scoring,C,local,local,6,113,4,2,0,1,0,0,0,1,2,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_15_order_requires_assessment,validation,private,scoring,C,local,local,4,116,4,3,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_16_close_escalation,core,private,scoring,C,local,local,7,125,6,2,0,1,0,0,0,1,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_17_reload_preserves_chart_workup,persistence,private,scoring,C,local,local,6,126,5,4,1,0,0,0,1,0,0,unchanged,reload,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_18_role_persists_across_reload,persistence,private,scoring,C,local,local,3,99,2,1,0,0,0,0,1,0,0,equals,reload,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_19_browser_back_chain,persistence,private,scoring,C,local,local,5,101,3,1,2,0,0,0,2,0,0,equals,back,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_20_reset_clears_operational_state,journey,private,scoring,C,local,local,6,221,5,5,0,0,0,0,0,0,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_21_full_multirole_critical_journey,journey,private,scoring,C,local,local,14,159,14,6,0,0,0,0,0,0,0,equals,,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_22_release_blocked_before_prior_auth,validation,private,scoring,C,local,local,8,130,8,4,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_23_handoff_blocked_until_escalation_closed,journey,private,scoring,C,local,local,18,176,17,4,0,0,0,0,0,0,1,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_24_finalize_handoff_packet_after_release,persistence,private,scoring,C,local,local,21,193,18,6,1,1,0,0,1,1,1,equals; unchanged,reload,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_25_operations_director_role_persists,persistence,private,scoring,C,local,local,4,103,3,2,1,0,0,0,1,0,0,equals,reload,,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_26_billing_cannot_score_risk,permission,private,scoring,C,local,local,4,115,4,3,0,0,0,0,0,0,0,equals,,unauthorized,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_27_transport_blocked_before_release,validation,private,scoring,C,local,local,5,124,5,3,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_28_surge_activation_blocked_before_forecast,validation,private,scoring,C,local,local,4,108,4,4,0,0,0,0,0,0,0,equals,,rejected,0,True,,True
clinic_shift_command,Clinical Command,Clinical,tier_d,Tier D,Release stage,private_29_full_incident_command_clearance,journey,private,scoring,C,local,local,41,317,35,15,0,2,0,0,0,2,4,equals,,,0,True,,True
