suite,suite_label,tier,model_tier,model_tier_label,model,model_label,run_id,subject,all_pass_private,all_pass_public,n_private,n_public,passed_private,passed_public,private_all_pass,public_all_pass,all_visible_pass
freshcart_market,FreshCart Market,A,F,Frontier,claude_opus46,Claude Opus 4.6,20260512-040339-295e6dd7,freshcart_tier_a_f_claude_opus46_r09,False,True,19,5,18,5,False,True,False
freshcart_market,FreshCart Market,A,F,Frontier,claude_opus46,Claude Opus 4.6,20260512-040419-f0f0c953,freshcart_tier_a_f_claude_opus46_r10,False,True,19,5,18,5,False,True,False
freshcart_market,FreshCart Market,A,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,20260512-040431-2e7ace86,freshcart_tier_a_f_gemini31_pro_preview_r01,False,False,19,5,13,4,False,False,False
freshcart_market,FreshCart Market,A,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,20260512-040443-6e929b81,freshcart_tier_a_f_gemini31_pro_preview_r02,False,True,19,5,17,5,False,True,False
freshcart_market,FreshCart Market,A,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,20260512-040519-4c72fb03,freshcart_tier_a_f_gemini31_pro_preview_r03,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,20260512-040520-879e3915,freshcart_tier_a_f_gemini31_pro_preview_r04,False,True,19,5,17,5,False,True,False
freshcart_market,FreshCart Market,A,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,20260512-040528-e768a86d,freshcart_tier_a_f_gemini31_pro_preview_r05,False,True,19,5,18,5,False,True,False
freshcart_market,FreshCart Market,A,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,20260512-040603-09b07821,freshcart_tier_a_f_gemini31_pro_preview_r06,False,True,19,5,17,5,False,True,False
freshcart_market,FreshCart Market,A,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,20260512-040607-b44c549f,freshcart_tier_a_f_gemini31_pro_preview_r07,False,True,19,5,16,5,False,True,False
freshcart_market,FreshCart Market,A,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,20260512-040615-60b34070,freshcart_tier_a_f_gemini31_pro_preview_r08,False,True,19,5,17,5,False,True,False
freshcart_market,FreshCart Market,A,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,20260512-040653-fcdc2181,freshcart_tier_a_f_gemini31_pro_preview_r09,False,True,19,5,17,5,False,True,False
freshcart_market,FreshCart Market,A,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,20260512-040655-50fbf01f,freshcart_tier_a_f_gemini31_pro_preview_r10,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,F,Frontier,gpt54,GPT-5.4,20260512-035706-81d67edb,freshcart_tier_a_f_gpt54_r01,True,True,19,5,19,5,True,True,True
freshcart_market,FreshCart Market,A,F,Frontier,gpt54,GPT-5.4,20260512-035741-4f6bbd56,freshcart_tier_a_f_gpt54_r02,True,True,19,5,19,5,True,True,True
freshcart_market,FreshCart Market,A,F,Frontier,gpt54,GPT-5.4,20260512-035747-924dacf2,freshcart_tier_a_f_gpt54_r03,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,F,Frontier,gpt54,GPT-5.4,20260512-035811-df019012,freshcart_tier_a_f_gpt54_r04,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,F,Frontier,gpt54,GPT-5.4,20260512-035849-41e62348,freshcart_tier_a_f_gpt54_r05,False,False,19,5,17,4,False,False,False
freshcart_market,FreshCart Market,A,F,Frontier,gpt54,GPT-5.4,20260512-035859-4490a6f3,freshcart_tier_a_f_gpt54_r06,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,F,Frontier,gpt54,GPT-5.4,20260512-035920-b3c06e01,freshcart_tier_a_f_gpt54_r07,True,True,19,5,19,5,True,True,True
freshcart_market,FreshCart Market,A,F,Frontier,gpt54,GPT-5.4,20260512-040002-3e8fa76d,freshcart_tier_a_f_gpt54_r08,True,True,19,5,19,5,True,True,True
freshcart_market,FreshCart Market,A,F,Frontier,gpt54,GPT-5.4,20260512-040003-9c4e2b8b,freshcart_tier_a_f_gpt54_r09,True,True,19,5,19,5,True,True,True
freshcart_market,FreshCart Market,A,F,Frontier,gpt54,GPT-5.4,20260512-040035-e7ce083c,freshcart_tier_a_f_gpt54_r10,False,True,19,5,18,5,False,True,False
freshcart_market,FreshCart Market,A,M,Small,claude_haiku45,Claude Haiku 4.5,20260512-033702-b64c6006,freshcart_tier_a_m_claude_haiku45_r02,False,False,19,5,1,0,False,False,False
freshcart_market,FreshCart Market,A,M,Small,claude_haiku45,Claude Haiku 4.5,20260512-033722-f319b36a,freshcart_tier_a_m_claude_haiku45_r03,False,False,19,5,6,2,False,False,False
freshcart_market,FreshCart Market,A,M,Small,claude_haiku45,Claude Haiku 4.5,20260512-033724-183dced3,freshcart_tier_a_m_claude_haiku45_r04,False,False,19,5,1,0,False,False,False
freshcart_market,FreshCart Market,A,M,Small,claude_haiku45,Claude Haiku 4.5,20260512-033805-c2b01aca,freshcart_tier_a_m_claude_haiku45_r05,False,False,19,5,17,4,False,False,False
freshcart_market,FreshCart Market,A,M,Small,claude_haiku45,Claude Haiku 4.5,20260512-033838-ba31e34f,freshcart_tier_a_m_claude_haiku45_r06,False,False,19,5,2,1,False,False,False
freshcart_market,FreshCart Market,A,M,Small,claude_haiku45,Claude Haiku 4.5,20260512-033909-e08e348e,freshcart_tier_a_m_claude_haiku45_r07,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,M,Small,claude_haiku45,Claude Haiku 4.5,20260512-033942-be6a2607,freshcart_tier_a_m_claude_haiku45_r08,False,False,19,5,1,0,False,False,False
freshcart_market,FreshCart Market,A,M,Small,claude_haiku45,Claude Haiku 4.5,20260512-034031-4f3a79c1,freshcart_tier_a_m_claude_haiku45_r09,False,False,19,5,7,2,False,False,False
freshcart_market,FreshCart Market,A,M,Small,claude_haiku45,Claude Haiku 4.5,20260512-034052-6c92aed9,freshcart_tier_a_m_claude_haiku45_r10,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260512-034057-b70eb99c,freshcart_tier_a_m_gemini31_flash_lite_r01,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260512-034152-4fec7f9c,freshcart_tier_a_m_gemini31_flash_lite_r02,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260512-034207-2f310389,freshcart_tier_a_m_gemini31_flash_lite_r03,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260512-034244-d0263743,freshcart_tier_a_m_gemini31_flash_lite_r04,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260512-034323-1d41da2b,freshcart_tier_a_m_gemini31_flash_lite_r05,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260512-034356-4f670493,freshcart_tier_a_m_gemini31_flash_lite_r06,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260512-034423-6bc624dc,freshcart_tier_a_m_gemini31_flash_lite_r07,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260512-034449-c816034c,freshcart_tier_a_m_gemini31_flash_lite_r08,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260512-034602-6bf7f9f4,freshcart_tier_a_m_gemini31_flash_lite_r09,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260512-034629-ca96cbb2,freshcart_tier_a_m_gemini31_flash_lite_r10,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,M,Small,gpt54_nano,GPT-5.4 nano,20260512-033412-0d61cf60,freshcart_tier_a_m_gpt54_nano_r03,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,M,Small,gpt54_nano,GPT-5.4 nano,20260512-033412-2bbbd37f,freshcart_tier_a_m_gpt54_nano_r02,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,M,Small,gpt54_nano,GPT-5.4 nano,20260512-033412-495df266,freshcart_tier_a_m_gpt54_nano_r01,False,False,19,5,3,1,False,False,False
freshcart_market,FreshCart Market,A,M,Small,gpt54_nano,GPT-5.4 nano,20260512-033514-1b210fa0,freshcart_tier_a_m_gpt54_nano_r04,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,M,Small,gpt54_nano,GPT-5.4 nano,20260512-033531-ee8fa742,freshcart_tier_a_m_gpt54_nano_r05,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,M,Small,gpt54_nano,GPT-5.4 nano,20260512-033545-9033d87e,freshcart_tier_a_m_gpt54_nano_r06,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,M,Small,gpt54_nano,GPT-5.4 nano,20260512-033600-1775579f,freshcart_tier_a_m_gpt54_nano_r07,False,False,19,5,1,1,False,False,False
freshcart_market,FreshCart Market,A,M,Small,gpt54_nano,GPT-5.4 nano,20260512-033629-46145ff5,freshcart_tier_a_m_gpt54_nano_r08,False,False,19,5,1,0,False,False,False
freshcart_market,FreshCart Market,A,M,Small,gpt54_nano,GPT-5.4 nano,20260512-033632-1aa7207c,freshcart_tier_a_m_gpt54_nano_r09,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,M,Small,gpt54_nano,GPT-5.4 nano,20260512-033648-ac61c648,freshcart_tier_a_m_gpt54_nano_r10,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260512-035129-5543a57c,freshcart_tier_a_t_claude_sonnet46_r01,True,True,19,5,19,5,True,True,True
freshcart_market,FreshCart Market,A,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260512-035131-548def7b,freshcart_tier_a_t_claude_sonnet46_r02,False,True,19,5,18,5,False,True,False
freshcart_market,FreshCart Market,A,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260512-035145-735ab252,freshcart_tier_a_t_claude_sonnet46_r03,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260512-035223-08146412,freshcart_tier_a_t_claude_sonnet46_r04,True,True,19,5,19,5,True,True,True
freshcart_market,FreshCart Market,A,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260512-035226-3d671a76,freshcart_tier_a_t_claude_sonnet46_r05,True,True,19,5,19,5,True,True,True
freshcart_market,FreshCart Market,A,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260512-035249-00b0f10f,freshcart_tier_a_t_claude_sonnet46_r06,True,True,19,5,19,5,True,True,True
freshcart_market,FreshCart Market,A,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260512-035314-5a75df27,freshcart_tier_a_t_claude_sonnet46_r08,False,True,19,5,18,5,False,True,False
freshcart_market,FreshCart Market,A,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260512-035314-ff0c5bde,freshcart_tier_a_t_claude_sonnet46_r07,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260512-035341-721f8dd1,freshcart_tier_a_t_claude_sonnet46_r09,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260512-035406-a4a2fbca,freshcart_tier_a_t_claude_sonnet46_r10,False,True,19,5,18,5,False,True,False
freshcart_market,FreshCart Market,A,T,Mid-range,gemini_flash_latest,Gemini 3.1 Flash,20260512-035432-57cf30c2,freshcart_tier_a_t_gemini_flash_latest_r01,False,False,19,5,17,4,False,False,False
freshcart_market,FreshCart Market,A,T,Mid-range,gemini_flash_latest,Gemini 3.1 Flash,20260512-035458-8f2ce620,freshcart_tier_a_t_gemini_flash_latest_r02,False,True,19,5,18,5,False,True,False
freshcart_market,FreshCart Market,A,T,Mid-range,gemini_flash_latest,Gemini 3.1 Flash,20260512-035511-1b337e84,freshcart_tier_a_t_gemini_flash_latest_r03,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,T,Mid-range,gemini_flash_latest,Gemini 3.1 Flash,20260512-035529-b24cdf41,freshcart_tier_a_t_gemini_flash_latest_r04,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,T,Mid-range,gemini_flash_latest,Gemini 3.1 Flash,20260512-035539-97615d1e,freshcart_tier_a_t_gemini_flash_latest_r05,True,False,19,5,19,4,True,False,False
freshcart_market,FreshCart Market,A,T,Mid-range,gemini_flash_latest,Gemini 3.1 Flash,20260512-035557-a31399b3,freshcart_tier_a_t_gemini_flash_latest_r06,False,False,19,5,1,0,False,False,False
freshcart_market,FreshCart Market,A,T,Mid-range,gemini_flash_latest,Gemini 3.1 Flash,20260512-035615-d93beadc,freshcart_tier_a_t_gemini_flash_latest_r07,True,False,19,5,19,4,True,False,False
freshcart_market,FreshCart Market,A,T,Mid-range,gemini_flash_latest,Gemini 3.1 Flash,20260512-035623-2ac7b7da,freshcart_tier_a_t_gemini_flash_latest_r08,False,False,19,5,18,4,False,False,False
freshcart_market,FreshCart Market,A,T,Mid-range,gemini_flash_latest,Gemini 3.1 Flash,20260512-035700-4dd9b818,freshcart_tier_a_t_gemini_flash_latest_r09,False,True,19,5,16,5,False,True,False
freshcart_market,FreshCart Market,A,T,Mid-range,gemini_flash_latest,Gemini 3.1 Flash,20260512-035705-97f24b75,freshcart_tier_a_t_gemini_flash_latest_r10,False,True,19,5,18,5,False,True,False
freshcart_market,FreshCart Market,A,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260512-034700-6ec5155e,freshcart_tier_a_t_gpt54_mini_r01,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260512-034714-a260cb3e,freshcart_tier_a_t_gpt54_mini_r02,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260512-034751-7f0c7239,freshcart_tier_a_t_gpt54_mini_r03,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260512-034840-5a135fb8,freshcart_tier_a_t_gpt54_mini_r04,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260512-034845-fb379f82,freshcart_tier_a_t_gpt54_mini_r05,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260512-034934-f658311b,freshcart_tier_a_t_gpt54_mini_r06,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260512-034946-c264f6be,freshcart_tier_a_t_gpt54_mini_r07,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260512-034949-077ab877,freshcart_tier_a_t_gpt54_mini_r08,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260512-035039-d325c721,freshcart_tier_a_t_gpt54_mini_r09,False,False,19,5,0,0,False,False,False
freshcart_market,FreshCart Market,A,T,Mid-range,gpt54_mini,GPT-5.4 mini,20260512-035051-b52af139,freshcart_tier_a_t_gpt54_mini_r10,False,False,19,5,2,1,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,claude_opus46,Claude Opus 4.6,20260512-123850-fa2b20a3,tierb_f_claude_opus46_r01,False,False,24,5,17,4,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,claude_opus46,Claude Opus 4.6,20260512-124003-6f81db17,tierb_f_claude_opus46_r02,False,False,24,5,17,4,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,claude_opus46,Claude Opus 4.6,20260512-124003-acbdd97d,tierb_f_claude_opus46_r03,True,True,24,5,24,5,True,True,True
freshcart_market,FreshCart Market,B,F,Frontier,claude_opus46,Claude Opus 4.6,20260512-124004-fc88bc98,tierb_f_claude_opus46_r04,False,False,24,5,18,4,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,claude_opus46,Claude Opus 4.6,20260512-124112-4c215ef4,tierb_f_claude_opus46_r05,False,False,24,5,17,4,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,claude_opus46,Claude Opus 4.6,20260512-124112-cdcf752e,tierb_f_claude_opus46_r06,False,False,24,5,18,4,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,claude_opus46,Claude Opus 4.6,20260512-124113-f44ba7ae,tierb_f_claude_opus46_r07,False,False,24,5,18,4,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,claude_opus46,Claude Opus 4.6,20260512-124215-4fe2646b,tierb_f_claude_opus46_r08,False,False,24,5,18,4,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,claude_opus46,Claude Opus 4.6,20260512-124216-04177716,tierb_f_claude_opus46_r09,False,False,24,5,18,4,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,claude_opus46,Claude Opus 4.6,20260512-124224-04e0e28a,tierb_f_claude_opus46_r10,False,False,24,5,17,4,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,20260512-124323-2131ee66,tierb_f_gemini31_pro_preview_r02,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,20260512-124323-46c31b8c,tierb_f_gemini31_pro_preview_r01,True,True,24,5,24,5,True,True,True
freshcart_market,FreshCart Market,B,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,20260512-124324-8601d9dd,tierb_f_gemini31_pro_preview_r03,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,20260512-124416-c6ae9b2d,tierb_f_gemini31_pro_preview_r04,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,20260512-124422-8d26750a,tierb_f_gemini31_pro_preview_r05,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,20260512-124424-c19edf7d,tierb_f_gemini31_pro_preview_r06,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,20260512-124515-e7533e03,tierb_f_gemini31_pro_preview_r07,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,20260512-124519-53f1b644,tierb_f_gemini31_pro_preview_r08,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,20260512-124520-827a6e38,tierb_f_gemini31_pro_preview_r09,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,20260512-124616-8a5327b3,tierb_f_gemini31_pro_preview_r10,False,False,24,5,21,4,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,gpt54,GPT-5.4,20260512-123417-2a89b7a6,tierb_f_gpt54_r01,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,gpt54,GPT-5.4,20260512-123419-10ca3e38,tierb_f_gpt54_r02,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,gpt54,GPT-5.4,20260512-123526-6c9fdc73,tierb_f_gpt54_r03,False,False,24,5,18,4,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,gpt54,GPT-5.4,20260512-123540-4342c607,tierb_f_gpt54_r04,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,gpt54,GPT-5.4,20260512-123540-c2616ecb,tierb_f_gpt54_r05,False,False,24,5,17,4,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,gpt54,GPT-5.4,20260512-123652-87ae1c4c,tierb_f_gpt54_r06,True,True,24,5,24,5,True,True,True
freshcart_market,FreshCart Market,B,F,Frontier,gpt54,GPT-5.4,20260512-123658-d70809f9,tierb_f_gpt54_r07,False,False,24,5,17,4,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,gpt54,GPT-5.4,20260512-123718-ec90cd00,tierb_f_gpt54_r08,False,False,24,5,13,3,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,gpt54,GPT-5.4,20260512-123823-7d8cdf3d,tierb_f_gpt54_r09,False,False,24,5,13,3,False,False,False
freshcart_market,FreshCart Market,B,F,Frontier,gpt54,GPT-5.4,20260512-123846-11be86c6,tierb_f_gpt54_r10,False,False,24,5,18,4,False,False,False
freshcart_market,FreshCart Market,B,M,Small,claude_haiku45,Claude Haiku 4.5,20260512-111826-3dbfd4d3,tierb_m_claude_haiku45_r01,False,False,24,5,12,2,False,False,False
freshcart_market,FreshCart Market,B,M,Small,claude_haiku45,Claude Haiku 4.5,20260512-111852-516e6e18,tierb_m_claude_haiku45_r02,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,claude_haiku45,Claude Haiku 4.5,20260512-112018-9ed6a2d2,tierb_m_claude_haiku45_r03,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,claude_haiku45,Claude Haiku 4.5,20260512-112023-4555a794,tierb_m_claude_haiku45_r04,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,claude_haiku45,Claude Haiku 4.5,20260512-112059-404dd5bb,tierb_m_claude_haiku45_r05,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,claude_haiku45,Claude Haiku 4.5,20260512-112148-c18c7f4e,tierb_m_claude_haiku45_r06,False,False,24,5,10,1,False,False,False
freshcart_market,FreshCart Market,B,M,Small,claude_haiku45,Claude Haiku 4.5,20260512-112241-9fff02c2,tierb_m_claude_haiku45_r07,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,claude_haiku45,Claude Haiku 4.5,20260512-112309-dbd78eef,tierb_m_claude_haiku45_r08,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,claude_haiku45,Claude Haiku 4.5,20260512-112419-a0d3c8b8,tierb_m_claude_haiku45_r09,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,claude_haiku45,Claude Haiku 4.5,20260512-112429-634fc94f,tierb_m_claude_haiku45_r10,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260512-112436-e73aa464,tierb_m_gemini31_flash_lite_r01,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260512-112529-892796ad,tierb_m_gemini31_flash_lite_r02,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260512-112612-39e7c50d,tierb_m_gemini31_flash_lite_r03,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260512-112720-a175c01b,tierb_m_gemini31_flash_lite_r04,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260512-112814-85db9a45,tierb_m_gemini31_flash_lite_r05,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260512-112856-8faf37f5,tierb_m_gemini31_flash_lite_r06,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260512-113004-83c06648,tierb_m_gemini31_flash_lite_r07,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260512-113058-cf6f6a79,tierb_m_gemini31_flash_lite_r08,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260512-113140-9bdbc3bb,tierb_m_gemini31_flash_lite_r09,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,gemini31_flash_lite,Gemini 3.1 Flash Lite,20260512-113230-f05415ac,tierb_m_gemini31_flash_lite_r10,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,gpt54_nano,GPT-5.4 nano,20260512-111355-8c90d860,tierb_m_gpt54_nano_r02,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,gpt54_nano,GPT-5.4 nano,20260512-111355-b61f879c,tierb_m_gpt54_nano_r03,False,False,24,5,17,3,False,False,False
freshcart_market,FreshCart Market,B,M,Small,gpt54_nano,GPT-5.4 nano,20260512-111355-e17ebc13,tierb_m_gpt54_nano_r01,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,gpt54_nano,GPT-5.4 nano,20260512-111530-717156cc,tierb_m_gpt54_nano_r04,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,gpt54_nano,GPT-5.4 nano,20260512-111531-654c6e17,tierb_m_gpt54_nano_r05,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,gpt54_nano,GPT-5.4 nano,20260512-111638-197d9d70,tierb_m_gpt54_nano_r06,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,gpt54_nano,GPT-5.4 nano,20260512-111730-b7230df8,tierb_m_gpt54_nano_r07,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,gpt54_nano,GPT-5.4 nano,20260512-111736-52e58ed5,tierb_m_gpt54_nano_r08,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,M,Small,gpt54_nano,GPT-5.4 nano,20260512-111753-927dfca3,tierb_m_gpt54_nano_r09,False,False,24,5,9,2,False,False,False
freshcart_market,FreshCart Market,B,M,Small,gpt54_nano,GPT-5.4 nano,20260512-111809-1fb00037,tierb_m_gpt54_nano_r10,False,False,24,5,0,0,False,False,False
freshcart_market,FreshCart Market,B,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260512-122733-23e96f3b,tierb_t_claude_sonnet46_r01,False,False,24,5,8,2,False,False,False
freshcart_market,FreshCart Market,B,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260512-122808-dfa763b9,tierb_t_claude_sonnet46_r02,False,False,24,5,8,2,False,False,False
