suite,tier,model_tier,batch,model,rep,run_dir,summary_path,run_id,subject,suite_label,tier_label,model_tier_label,model_label,view_all_available_raw,view_current_raw,view_paper_main_raw,passed,formal_ratio,stepwise_ratio,formal_earned,formal_possible,stepwise_earned,stepwise_possible,conformance_gap,contract_ratio,contract_failures,probe_passed,probe_total,primary_raw_failure,primary_failure_group,n_scenarios
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,claude_haiku45,r02,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/claude_haiku45/r02/20260513-170701-4eaedc29,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/claude_haiku45/r02/20260513-170701-4eaedc29/summary.json,20260513-170701-4eaedc29,clinic_shift_tier_c_m_claude_haiku45_r02,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,True,True,False,0.0,0.09104288595845819,0.0,195.0,17.753362761899346,195.0,0.09104288595845819,1.0,0,0,0,assertion_state_equals,wrong state transition,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,claude_haiku45,r03,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/claude_haiku45/r03/20260513-170702-82603238,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/claude_haiku45/r03/20260513-170702-82603238/summary.json,20260513-170702-82603238,clinic_shift_tier_c_m_claude_haiku45_r03,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,True,True,False,0.0,0.09104288595845819,0.0,195.0,17.753362761899346,195.0,0.09104288595845819,1.0,0,0,0,assertion_state_equals,wrong state transition,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,claude_haiku45,r04,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/claude_haiku45/r04/20260513-170719-7dfd8a17,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/claude_haiku45/r04/20260513-170719-7dfd8a17/summary.json,20260513-170719-7dfd8a17,clinic_shift_tier_c_m_claude_haiku45_r04,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,True,True,False,0.2717948717948718,0.7090456815785146,53.0,195.0,138.26390790781034,195.0,0.4372508097836428,1.0,0,0,0,assertion_state_delta,wrong state transition,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,claude_haiku45,r05,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/claude_haiku45/r05/20260513-170736-a24e42dd,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/claude_haiku45/r05/20260513-170736-a24e42dd/summary.json,20260513-170736-a24e42dd,clinic_shift_tier_c_m_claude_haiku45_r05,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,True,True,False,0.03076923076923077,0.2872312219779387,6.0,195.0,56.010088285698046,195.0,0.25646199120870794,0.038461538461538464,50,0,0,missing_component,missing interaction surface,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,claude_haiku45,r06,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/claude_haiku45/r06/20260513-170740-a6d89a51,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/claude_haiku45/r06/20260513-170740-a6d89a51/summary.json,20260513-170740-a6d89a51,clinic_shift_tier_c_m_claude_haiku45_r06,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,True,True,False,0.1794871794871795,0.4481286578753746,35.0,195.0,87.38508828569805,195.0,0.2686414783881951,0.17307692307692307,43,0,0,missing_component,missing interaction surface,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,claude_haiku45,r07,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/claude_haiku45/r07/20260513-170746-729e8a23,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/claude_haiku45/r07/20260513-170746-729e8a23/summary.json,20260513-170746-729e8a23,clinic_shift_tier_c_m_claude_haiku45_r07,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,True,True,False,0.0,0.09104288595845819,0.0,195.0,17.753362761899346,195.0,0.09104288595845819,1.0,0,0,0,assertion_state_equals,wrong state transition,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,claude_haiku45,r08,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/claude_haiku45/r08/20260513-170814-8e9e4c4d,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/claude_haiku45/r08/20260513-170814-8e9e4c4d/summary.json,20260513-170814-8e9e4c4d,clinic_shift_tier_c_m_claude_haiku45_r08,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,True,True,False,0.03076923076923077,0.3921453051847047,6.0,195.0,76.46833451101742,195.0,0.3613760744154739,1.0,0,0,0,assertion_state_equals,wrong state transition,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,claude_haiku45,r09,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/claude_haiku45/r09/20260513-170906-13c134e4,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/claude_haiku45/r09/20260513-170906-13c134e4/summary.json,20260513-170906-13c134e4,clinic_shift_tier_c_m_claude_haiku45_r09,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,True,True,False,0.12307692307692308,0.4218461598855595,24.0,195.0,82.2600011776841,195.0,0.29876923680863643,0.38461538461538464,32,0,0,missing_component,missing interaction surface,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,claude_haiku45,r10,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/claude_haiku45/r10/20260513-170921-19581e65,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/claude_haiku45/r10/20260513-170921-19581e65/summary.json,20260513-170921-19581e65,clinic_shift_tier_c_m_claude_haiku45_r10,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,True,True,False,0.0,0.09104288595845819,0.0,195.0,17.753362761899346,195.0,0.09104288595845819,1.0,0,0,0,assertion_state_equals,wrong state transition,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,gemini31_flash_lite,r01,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gemini31_flash_lite/r01/20260513-171046-aa6dac7f,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gemini31_flash_lite/r01/20260513-171046-aa6dac7f/summary.json,20260513-171046-aa6dac7f,clinic_shift_tier_c_m_gemini31_flash_lite_r01,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,True,True,False,0.0,0.09104288595845819,0.0,195.0,17.753362761899346,195.0,0.09104288595845819,1.0,0,0,0,assertion_state_equals,wrong state transition,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,gemini31_flash_lite,r02,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gemini31_flash_lite/r02/20260513-171100-f622fd28,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gemini31_flash_lite/r02/20260513-171100-f622fd28/summary.json,20260513-171100-f622fd28,clinic_shift_tier_c_m_gemini31_flash_lite_r02,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,True,True,False,0.0,0.09104288595845819,0.0,195.0,17.753362761899346,195.0,0.09104288595845819,0.0,52,0,0,missing_component,missing interaction surface,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,gemini31_flash_lite,r03,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gemini31_flash_lite/r03/20260513-171102-8030cd70,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gemini31_flash_lite/r03/20260513-171102-8030cd70/summary.json,20260513-171102-8030cd70,clinic_shift_tier_c_m_gemini31_flash_lite_r03,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,True,True,False,0.0,0.09104288595845819,0.0,195.0,17.753362761899346,195.0,0.09104288595845819,1.0,0,0,0,assertion_state_equals,wrong state transition,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,gemini31_flash_lite,r04,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gemini31_flash_lite/r04/20260513-171105-c28550ed,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gemini31_flash_lite/r04/20260513-171105-c28550ed/summary.json,20260513-171105-c28550ed,clinic_shift_tier_c_m_gemini31_flash_lite_r04,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,True,True,False,0.0,0.09104288595845819,0.0,195.0,17.753362761899346,195.0,0.09104288595845819,1.0,0,0,0,assertion_state_equals,wrong state transition,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,gemini31_flash_lite,r05,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gemini31_flash_lite/r05/20260513-171144-dac876cb,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gemini31_flash_lite/r05/20260513-171144-dac876cb/summary.json,20260513-171144-dac876cb,clinic_shift_tier_c_m_gemini31_flash_lite_r05,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,True,True,False,0.0,0.09104288595845819,0.0,195.0,17.753362761899346,195.0,0.09104288595845819,1.0,0,0,0,assertion_state_equals,wrong state transition,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,gemini31_flash_lite,r06,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gemini31_flash_lite/r06/20260513-171204-5db5c66a,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gemini31_flash_lite/r06/20260513-171204-5db5c66a/summary.json,20260513-171204-5db5c66a,clinic_shift_tier_c_m_gemini31_flash_lite_r06,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,True,True,False,0.0,0.09104288595845819,0.0,195.0,17.753362761899346,195.0,0.09104288595845819,0.0,52,0,0,missing_component,missing interaction surface,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,gemini31_flash_lite,r07,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gemini31_flash_lite/r07/20260513-171226-c9af6834,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gemini31_flash_lite/r07/20260513-171226-c9af6834/summary.json,20260513-171226-c9af6834,clinic_shift_tier_c_m_gemini31_flash_lite_r07,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,True,True,False,0.0,0.09104288595845819,0.0,195.0,17.753362761899346,195.0,0.09104288595845819,1.0,0,0,0,assertion_state_equals,wrong state transition,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,gemini31_flash_lite,r08,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gemini31_flash_lite/r08/20260513-171316-33b927ba,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gemini31_flash_lite/r08/20260513-171316-33b927ba/summary.json,20260513-171316-33b927ba,clinic_shift_tier_c_m_gemini31_flash_lite_r08,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,True,True,False,0.0,0.09104288595845819,0.0,195.0,17.753362761899346,195.0,0.09104288595845819,1.0,0,0,0,assertion_state_equals,wrong state transition,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,gemini31_flash_lite,r09,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gemini31_flash_lite/r09/20260513-171403-283c341c,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gemini31_flash_lite/r09/20260513-171403-283c341c/summary.json,20260513-171403-283c341c,clinic_shift_tier_c_m_gemini31_flash_lite_r09,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,True,True,False,0.0,0.09104288595845819,0.0,195.0,17.753362761899346,195.0,0.09104288595845819,1.0,0,0,0,assertion_state_filter_equals,wrong state transition,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,gemini31_flash_lite,r10,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gemini31_flash_lite/r10/20260513-171543-5c7435dd,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gemini31_flash_lite/r10/20260513-171543-5c7435dd/summary.json,20260513-171543-5c7435dd,clinic_shift_tier_c_m_gemini31_flash_lite_r10,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,True,True,False,0.0,0.09104288595845819,0.0,195.0,17.753362761899346,195.0,0.09104288595845819,1.0,0,0,0,assertion_state_equals,wrong state transition,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,gpt54_nano,r01,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gpt54_nano/r01/20260513-170401-6e45751b,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gpt54_nano/r01/20260513-170401-6e45751b/summary.json,20260513-170401-6e45751b,clinic_shift_tier_c_m_gpt54_nano_r01,Clinic Shift Command,C,Small,GPT-5.4 nano,True,True,True,False,0.0,0.0,0.0,195.0,0.0,195.0,0.0,0.0,52,0,0,invalid_state_hook,invalid observation surface,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,gpt54_nano,r02,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gpt54_nano/r02/20260513-170401-2f888680,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gpt54_nano/r02/20260513-170401-2f888680/summary.json,20260513-170401-2f888680,clinic_shift_tier_c_m_gpt54_nano_r02,Clinic Shift Command,C,Small,GPT-5.4 nano,True,True,True,False,0.0,0.09104288595845819,0.0,195.0,17.753362761899346,195.0,0.09104288595845819,1.0,0,0,0,assertion_state_equals,wrong state transition,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,gpt54_nano,r03,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gpt54_nano/r03/20260513-170401-0bf87915,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gpt54_nano/r03/20260513-170401-0bf87915/summary.json,20260513-170401-0bf87915,clinic_shift_tier_c_m_gpt54_nano_r03,Clinic Shift Command,C,Small,GPT-5.4 nano,True,True,True,False,0.441025641025641,0.6903206103534434,86.0,195.0,134.61251901892146,195.0,0.24929496932780237,0.5384615384615384,24,0,0,missing_component,missing interaction surface,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,gpt54_nano,r04,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gpt54_nano/r04/20260513-170401-64ff9301,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gpt54_nano/r04/20260513-170401-64ff9301/summary.json,20260513-170401-64ff9301,clinic_shift_tier_c_m_gpt54_nano_r04,Clinic Shift Command,C,Small,GPT-5.4 nano,True,True,True,False,0.0,0.09104288595845819,0.0,195.0,17.753362761899346,195.0,0.09104288595845819,1.0,0,0,0,assertion_state_equals,wrong state transition,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,gpt54_nano,r05,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gpt54_nano/r05/20260513-170401-7cc8a359,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gpt54_nano/r05/20260513-170401-7cc8a359/summary.json,20260513-170401-7cc8a359,clinic_shift_tier_c_m_gpt54_nano_r05,Clinic Shift Command,C,Small,GPT-5.4 nano,True,True,True,False,0.005128205128205128,0.2744107091574259,1.0,195.0,53.510088285698046,195.0,0.26928250402922077,1.0,0,0,0,assertion_state_equals,wrong state transition,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,gpt54_nano,r06,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gpt54_nano/r06/20260513-170401-d8e0849f,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gpt54_nano/r06/20260513-170401-d8e0849f/summary.json,20260513-170401-d8e0849f,clinic_shift_tier_c_m_gpt54_nano_r06,Clinic Shift Command,C,Small,GPT-5.4 nano,True,True,True,False,0.0,0.0,0.0,195.0,0.0,195.0,0.0,0.0,52,0,0,invalid_state_hook,invalid observation surface,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,gpt54_nano,r07,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gpt54_nano/r07/20260513-170401-18bebe34,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gpt54_nano/r07/20260513-170401-18bebe34/summary.json,20260513-170401-18bebe34,clinic_shift_tier_c_m_gpt54_nano_r07,Clinic Shift Command,C,Small,GPT-5.4 nano,True,True,True,False,0.0,0.09104288595845819,0.0,195.0,17.753362761899346,195.0,0.09104288595845819,1.0,0,0,0,assertion_state_equals,wrong state transition,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,gpt54_nano,r08,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gpt54_nano/r08/20260513-170401-24bb335b,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gpt54_nano/r08/20260513-170401-24bb335b/summary.json,20260513-170401-24bb335b,clinic_shift_tier_c_m_gpt54_nano_r08,Clinic Shift Command,C,Small,GPT-5.4 nano,True,True,True,False,0.0,0.09104288595845819,0.0,195.0,17.753362761899346,195.0,0.09104288595845819,1.0,0,0,0,assertion_state_equals,wrong state transition,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,gpt54_nano,r09,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gpt54_nano/r09/20260513-170401-6b4bedb4,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gpt54_nano/r09/20260513-170401-6b4bedb4/summary.json,20260513-170401-6b4bedb4,clinic_shift_tier_c_m_gpt54_nano_r09,Clinic Shift Command,C,Small,GPT-5.4 nano,True,True,True,False,0.0,0.09104288595845819,0.0,195.0,17.753362761899346,195.0,0.09104288595845819,1.0,0,0,0,assertion_state_equals,wrong state transition,52
clinic_shift_command,C,M,20260513T072758Z_clinic_tierc_readiness_mtf_10x,gpt54_nano,r10,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gpt54_nano/r10/20260513-170432-e9685372,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T072758Z_clinic_tierc_readiness_mtf_10x/runs/gpt54_nano/r10/20260513-170432-e9685372/summary.json,20260513-170432-e9685372,clinic_shift_tier_c_m_gpt54_nano_r10,Clinic Shift Command,C,Small,GPT-5.4 nano,True,True,True,False,0.6,0.78253422885224,117.0,195.0,152.5941746261868,195.0,0.18253422885224002,0.7307692307692307,14,0,0,missing_component,missing interaction surface,52
clinic_shift_command,C,T,20260513T043239Z_clinic_tierc_mtf_10x,claude_sonnet46,r01,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/T/20260513T043239Z_clinic_tierc_mtf_10x/runs/claude_sonnet46/r01/20260513-141650-e33a0147,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/T/20260513T043239Z_clinic_tierc_mtf_10x/runs/claude_sonnet46/r01/20260513-141650-e33a0147/summary.json,20260513-141650-e33a0147,clinic_shift_tier_c_t_claude_sonnet46_r01,Clinic Shift Command,C,Mid-range,Claude Sonnet 4.6,True,False,False,False,0.9877300613496932,0.9974437627811862,161.0,163.0,162.58333333333334,163.0,0.009713701431492971,1.0,0,0,0,assertion_table_cell_equals,rendered-projection mismatch,42
clinic_shift_command,C,T,20260513T043239Z_clinic_tierc_mtf_10x,claude_sonnet46,r02,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/T/20260513T043239Z_clinic_tierc_mtf_10x/runs/claude_sonnet46/r02/20260513-141700-4f45e58a,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/T/20260513T043239Z_clinic_tierc_mtf_10x/runs/claude_sonnet46/r02/20260513-141700-4f45e58a/summary.json,20260513-141700-4f45e58a,clinic_shift_tier_c_t_claude_sonnet46_r02,Clinic Shift Command,C,Mid-range,Claude Sonnet 4.6,True,False,False,False,0.9877300613496932,0.9974437627811862,161.0,163.0,162.58333333333334,163.0,0.009713701431492971,1.0,0,0,0,assertion_table_cell_equals,rendered-projection mismatch,42
clinic_shift_command,C,T,20260513T043239Z_clinic_tierc_mtf_10x,claude_sonnet46,r03,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/T/20260513T043239Z_clinic_tierc_mtf_10x/runs/claude_sonnet46/r03/20260513-141707-549c5e01,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/T/20260513T043239Z_clinic_tierc_mtf_10x/runs/claude_sonnet46/r03/20260513-141707-549c5e01/summary.json,20260513-141707-549c5e01,clinic_shift_tier_c_t_claude_sonnet46_r03,Clinic Shift Command,C,Mid-range,Claude Sonnet 4.6,True,False,False,False,0.0,0.09309752989412393,0.0,163.0,15.1748973727422,163.0,0.09309752989412393,1.0,0,0,0,assertion_state_equals,wrong state transition,42
clinic_shift_command,C,T,20260513T043239Z_clinic_tierc_mtf_10x,claude_sonnet46,r04,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/T/20260513T043239Z_clinic_tierc_mtf_10x/runs/claude_sonnet46/r04/20260513-141739-d49a6e8a,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/T/20260513T043239Z_clinic_tierc_mtf_10x/runs/claude_sonnet46/r04/20260513-141739-d49a6e8a/summary.json,20260513-141739-d49a6e8a,clinic_shift_tier_c_t_claude_sonnet46_r04,Clinic Shift Command,C,Mid-range,Claude Sonnet 4.6,True,False,False,False,0.9631901840490797,0.9792944785276073,157.0,163.0,159.625,163.0,0.01610429447852757,1.0,0,0,0,assertion_state_equals,wrong state transition,42
