suite,tier,model_tier,batch,model,rep,run_dir,summary_path,run_id,subject,suite_label,tier_label,model_tier_label,model_label,view_all_available_raw,view_current_raw,view_paper_main_raw,capability,scenario_ratio,step_ratio,passed,failed,total
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,claude_haiku45,r09,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r09/20260513-154841-ae9d306a,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r09/20260513-154841-ae9d306a/summary.json,20260513-154841-ae9d306a,clinic_shift_tier_c_m_claude_haiku45_r09,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,False,False,core,0.16666666666666666,0.4607142857142857,1,5,6
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,claude_haiku45,r09,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r09/20260513-154841-ae9d306a,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r09/20260513-154841-ae9d306a/summary.json,20260513-154841-ae9d306a,clinic_shift_tier_c_m_claude_haiku45_r09,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,False,False,permission,0.14285714285714285,0.4119047619047619,1,6,7
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,claude_haiku45,r09,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r09/20260513-154841-ae9d306a,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r09/20260513-154841-ae9d306a/summary.json,20260513-154841-ae9d306a,clinic_shift_tier_c_m_claude_haiku45_r09,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,False,False,journey,0.125,0.24107142857142858,1,7,8
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,claude_haiku45,r09,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r09/20260513-154841-ae9d306a,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r09/20260513-154841-ae9d306a/summary.json,20260513-154841-ae9d306a,clinic_shift_tier_c_m_claude_haiku45_r09,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,False,False,service,0.0,0.41,0,5,5
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,claude_haiku45,r09,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r09/20260513-154841-ae9d306a,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r09/20260513-154841-ae9d306a/summary.json,20260513-154841-ae9d306a,clinic_shift_tier_c_m_claude_haiku45_r09,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,False,False,upload,1.0,1.0,4,0,4
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,claude_haiku45,r09,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r09/20260513-154841-ae9d306a,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r09/20260513-154841-ae9d306a/summary.json,20260513-154841-ae9d306a,clinic_shift_tier_c_m_claude_haiku45_r09,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,False,False,persistence,0.2857142857142857,0.5811747776033491,2,5,7
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,claude_haiku45,r09,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r09/20260513-154841-ae9d306a,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r09/20260513-154841-ae9d306a/summary.json,20260513-154841-ae9d306a,clinic_shift_tier_c_m_claude_haiku45_r09,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,False,False,validation,0.3333333333333333,0.531439393939394,3,6,9
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,claude_haiku45,r10,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r10/20260513-154928-6945248c,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r10/20260513-154928-6945248c/summary.json,20260513-154928-6945248c,clinic_shift_tier_c_m_claude_haiku45_r10,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,False,False,smoke,0.0,0.18749999999999997,0,4,4
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,claude_haiku45,r10,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r10/20260513-154928-6945248c,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r10/20260513-154928-6945248c/summary.json,20260513-154928-6945248c,clinic_shift_tier_c_m_claude_haiku45_r10,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,False,False,core,0.0,0.1119047619047619,0,6,6
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,claude_haiku45,r10,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r10/20260513-154928-6945248c,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r10/20260513-154928-6945248c/summary.json,20260513-154928-6945248c,clinic_shift_tier_c_m_claude_haiku45_r10,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,False,False,permission,0.0,0.10396825396825396,0,7,7
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,claude_haiku45,r10,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r10/20260513-154928-6945248c,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r10/20260513-154928-6945248c/summary.json,20260513-154928-6945248c,clinic_shift_tier_c_m_claude_haiku45_r10,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,False,False,journey,0.0,0.04248511904761904,0,8,8
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,claude_haiku45,r10,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r10/20260513-154928-6945248c,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r10/20260513-154928-6945248c/summary.json,20260513-154928-6945248c,clinic_shift_tier_c_m_claude_haiku45_r10,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,False,False,service,0.0,0.13666666666666666,0,5,5
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,claude_haiku45,r10,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r10/20260513-154928-6945248c,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r10/20260513-154928-6945248c/summary.json,20260513-154928-6945248c,clinic_shift_tier_c_m_claude_haiku45_r10,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,False,False,upload,0.0,0.09791666666666667,0,4,4
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,claude_haiku45,r10,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r10/20260513-154928-6945248c,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r10/20260513-154928-6945248c/summary.json,20260513-154928-6945248c,clinic_shift_tier_c_m_claude_haiku45_r10,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,False,False,persistence,0.0,0.09094714809000524,0,7,7
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,claude_haiku45,r10,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r10/20260513-154928-6945248c,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/claude_haiku45/r10/20260513-154928-6945248c/summary.json,20260513-154928-6945248c,clinic_shift_tier_c_m_claude_haiku45_r10,Clinic Shift Command,C,Small,Claude Haiku 4.5,True,False,False,validation,0.0,0.10029461279461278,0,9,9
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,gemini31_flash_lite,r01,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r01/20260513-154938-ed1dfb78,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r01/20260513-154938-ed1dfb78/summary.json,20260513-154938-ed1dfb78,clinic_shift_tier_c_m_gemini31_flash_lite_r01,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,False,False,smoke,0.0,0.18749999999999997,0,4,4
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,gemini31_flash_lite,r01,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r01/20260513-154938-ed1dfb78,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r01/20260513-154938-ed1dfb78/summary.json,20260513-154938-ed1dfb78,clinic_shift_tier_c_m_gemini31_flash_lite_r01,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,False,False,core,0.0,0.1119047619047619,0,6,6
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,gemini31_flash_lite,r01,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r01/20260513-154938-ed1dfb78,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r01/20260513-154938-ed1dfb78/summary.json,20260513-154938-ed1dfb78,clinic_shift_tier_c_m_gemini31_flash_lite_r01,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,False,False,permission,0.0,0.10396825396825396,0,7,7
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,gemini31_flash_lite,r01,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r01/20260513-154938-ed1dfb78,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r01/20260513-154938-ed1dfb78/summary.json,20260513-154938-ed1dfb78,clinic_shift_tier_c_m_gemini31_flash_lite_r01,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,False,False,journey,0.0,0.04248511904761904,0,8,8
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,gemini31_flash_lite,r01,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r01/20260513-154938-ed1dfb78,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r01/20260513-154938-ed1dfb78/summary.json,20260513-154938-ed1dfb78,clinic_shift_tier_c_m_gemini31_flash_lite_r01,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,False,False,service,0.0,0.13666666666666666,0,5,5
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,gemini31_flash_lite,r01,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r01/20260513-154938-ed1dfb78,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r01/20260513-154938-ed1dfb78/summary.json,20260513-154938-ed1dfb78,clinic_shift_tier_c_m_gemini31_flash_lite_r01,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,False,False,upload,0.0,0.09791666666666667,0,4,4
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,gemini31_flash_lite,r01,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r01/20260513-154938-ed1dfb78,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r01/20260513-154938-ed1dfb78/summary.json,20260513-154938-ed1dfb78,clinic_shift_tier_c_m_gemini31_flash_lite_r01,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,False,False,persistence,0.0,0.09094714809000524,0,7,7
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,gemini31_flash_lite,r01,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r01/20260513-154938-ed1dfb78,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r01/20260513-154938-ed1dfb78/summary.json,20260513-154938-ed1dfb78,clinic_shift_tier_c_m_gemini31_flash_lite_r01,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,False,False,validation,0.0,0.10029461279461278,0,9,9
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,gemini31_flash_lite,r02,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r02/20260513-154951-91b36a04,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r02/20260513-154951-91b36a04/summary.json,20260513-154951-91b36a04,clinic_shift_tier_c_m_gemini31_flash_lite_r02,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,False,False,smoke,0.0,0.18749999999999997,0,4,4
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,gemini31_flash_lite,r02,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r02/20260513-154951-91b36a04,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r02/20260513-154951-91b36a04/summary.json,20260513-154951-91b36a04,clinic_shift_tier_c_m_gemini31_flash_lite_r02,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,False,False,core,0.0,0.1119047619047619,0,6,6
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,gemini31_flash_lite,r02,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r02/20260513-154951-91b36a04,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r02/20260513-154951-91b36a04/summary.json,20260513-154951-91b36a04,clinic_shift_tier_c_m_gemini31_flash_lite_r02,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,False,False,permission,0.0,0.10396825396825396,0,7,7
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,gemini31_flash_lite,r02,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r02/20260513-154951-91b36a04,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r02/20260513-154951-91b36a04/summary.json,20260513-154951-91b36a04,clinic_shift_tier_c_m_gemini31_flash_lite_r02,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,False,False,journey,0.0,0.04248511904761904,0,8,8
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,gemini31_flash_lite,r02,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r02/20260513-154951-91b36a04,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r02/20260513-154951-91b36a04/summary.json,20260513-154951-91b36a04,clinic_shift_tier_c_m_gemini31_flash_lite_r02,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,False,False,service,0.0,0.13666666666666666,0,5,5
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,gemini31_flash_lite,r02,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r02/20260513-154951-91b36a04,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r02/20260513-154951-91b36a04/summary.json,20260513-154951-91b36a04,clinic_shift_tier_c_m_gemini31_flash_lite_r02,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,False,False,upload,0.0,0.09791666666666667,0,4,4
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,gemini31_flash_lite,r02,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r02/20260513-154951-91b36a04,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r02/20260513-154951-91b36a04/summary.json,20260513-154951-91b36a04,clinic_shift_tier_c_m_gemini31_flash_lite_r02,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,False,False,persistence,0.0,0.09094714809000524,0,7,7
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,gemini31_flash_lite,r02,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r02/20260513-154951-91b36a04,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r02/20260513-154951-91b36a04/summary.json,20260513-154951-91b36a04,clinic_shift_tier_c_m_gemini31_flash_lite_r02,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,False,False,validation,0.0,0.10029461279461278,0,9,9
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,gemini31_flash_lite,r03,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r03/20260513-154953-e3bbb51b,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r03/20260513-154953-e3bbb51b/summary.json,20260513-154953-e3bbb51b,clinic_shift_tier_c_m_gemini31_flash_lite_r03,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,False,False,smoke,0.0,0.18749999999999997,0,4,4
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,gemini31_flash_lite,r03,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r03/20260513-154953-e3bbb51b,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r03/20260513-154953-e3bbb51b/summary.json,20260513-154953-e3bbb51b,clinic_shift_tier_c_m_gemini31_flash_lite_r03,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,False,False,core,0.0,0.1119047619047619,0,6,6
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,gemini31_flash_lite,r03,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r03/20260513-154953-e3bbb51b,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r03/20260513-154953-e3bbb51b/summary.json,20260513-154953-e3bbb51b,clinic_shift_tier_c_m_gemini31_flash_lite_r03,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,False,False,permission,0.0,0.10396825396825396,0,7,7
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,gemini31_flash_lite,r03,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r03/20260513-154953-e3bbb51b,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r03/20260513-154953-e3bbb51b/summary.json,20260513-154953-e3bbb51b,clinic_shift_tier_c_m_gemini31_flash_lite_r03,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,False,False,journey,0.0,0.04248511904761904,0,8,8
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,gemini31_flash_lite,r03,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r03/20260513-154953-e3bbb51b,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r03/20260513-154953-e3bbb51b/summary.json,20260513-154953-e3bbb51b,clinic_shift_tier_c_m_gemini31_flash_lite_r03,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,False,False,service,0.0,0.13666666666666666,0,5,5
clinic_shift_command,C,M,20260513T060915Z_clinic_tierc_hardened_mtf_10x,gemini31_flash_lite,r03,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r03/20260513-154953-e3bbb51b,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_c/cohorts/M/20260513T060915Z_clinic_tierc_hardened_mtf_10x/runs/gemini31_flash_lite/r03/20260513-154953-e3bbb51b/summary.json,20260513-154953-e3bbb51b,clinic_shift_tier_c_m_gemini31_flash_lite_r03,Clinic Shift Command,C,Small,Gemini 3.1 Flash Lite,True,False,False,upload,0.0,0.09791666666666667,0,4,4
